"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Spring","CS","5526","Data Analytics","Reddy","3.73","28.6","57.1","14.3","0","0","0","0","0","0","0","0","0","0","7","20431","  3"
"2020-21","Spring","CS","5984","SS: Security Analytics","Viswanath","3.96","85.7","14.3","0","0","0","0","0","0","0","0","0","0","0","7","21702","  3"
"2020-21","Spring","CS","5604","Info Storage and Ret","Lu","3.66","42.9","14.3","42.9","0","0","0","0","0","0","0","0","0","0","7","22137","  3"
"2021-22","Fall","CS","5565","Network Arch and Protocols","Yang","3.77","42.9","42.9","14.3","0","0","0","0","0","0","0","0","0","0","7","83221","  3"
"2021-22","Fall","CS","5584","Network Security","Cho","3.43","14.3","28.6","42.9","0","14.3","0","0","0","0","0","0","0","0","7","83223","  3"
"2021-22","Fall","CS","3714","Mobile Software Development","Balci","3.41","28.6","14.3","42.9","0","0","14.3","0","0","0","0","0","0","0","7","92080","  3"
"2021-22","Fall","CS","5264","Adv Linux Kernel Programming","Min","3.3","14.3","42.9","0","28.6","0","0","14.3","0","0","0","0","0","0","7","93210","  3"
"2021-22","Spring","CS","5566","Network Arch and Protocols","Yang","3.96","85.7","14.3","0","0","0","0","0","0","0","0","0","0","0","7","13423","  3"
"2012-13","Spring","CS","2974","Independent Study","Harrison","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","12105","  1"
"2012-13","Spring","CS","2974","Independent Study","Jones","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","12105","  1"
"2012-13","Spring","CS","2974","Independent Study","Kingston","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","12105","  1"
"2012-13","Spring","CS","2974","Independent Study","McQuain","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","12105","  1"
"2012-13","Spring","CS","2974","Independent Study","Monti","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","12105","  1"
"2012-13","Spring","CS","2304","Self Study Prog Sys","Heath","3.54","36.4","31.8","13.6","13.6","0","0","0","0","0","4.5","0","0","2","22","18146","  1"
"2017-18","Fall","CS","2974","Independent Study","Gabbard","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82556","  2"
"2013-14","Fall","CS","4974","Independent Study","Collignon","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","92106","  2"
"2013-14","Fall","CS","4974","Independent Study","Dunlap","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","92106","  2"
"2013-14","Fall","CS","4974","Independent Study","Heath","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","92106","  2"
"2013-14","Fall","CS","4974","Independent Study","Ribbens","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","92106","  2"
"2013-14","Fall","CS","4974","Independent Study","Zhang","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","92106","  2"
"2019-20","Spring","CS","2304","TS: Python Programming","Lohani","3.99","95.7","4.3","0","0","0","0","0","0","0","0","0","0","0","23","21601","  1"
"2020-21","Fall","CS","2304","TS: Python Programming","Lohani","4","100","0","0","0","0","0","0","0","0","0","0","0","0","23","82988","  1"
"2012-13","Fall","CS","5565","Network Arch and Protocols","Yang","3.41","12.5","25","50","0","12.5","0","0","0","0","0","0","0","0","8","92018","  3"
"2012-13","Spring","CS","6204","Adv Tpcs:Mobile Computng","Chen","3.89","62.5","37.5","0","0","0","0","0","0","0","0","0","0","0","8","16999","  3"
"2013-14","Fall","CS","5244","Internet Software","Oliva","3.26","25","12.5","0","37.5","25","0","0","0","0","0","0","0","0","8","96469","  3"
"2013-14","Spring","CS","5504","Computer Architecture","Cameron","3.75","87.5","0","0","0","0","0","12.5","0","0","0","0","0","0","8","12268","  3"
"2013-14","Spring","CS","6724","TS:Applied Theories in HCI","McCrickard","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","19308","  3"
"2013-14","Spring","CS","5560","Network and Computer Security","Lou","3.46","37.5","12.5","12.5","25","12.5","0","0","0","0","0","0","0","0","8","19943","  3"
"2014-15","Fall","CS","5565","Network Arch and Protocols","Hou","3.42","12.5","37.5","25","12.5","12.5","0","0","0","0","0","0","0","0","8","82182","  3"
"2014-15","Spring","CS","2974","Independent Study","Fouh Mbindi","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","12284","  3"
"2014-15","Spring","CS","2974","Independent Study","McQuain","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","12284","  3"
"2014-15","Spring","CS","2974","Independent Study","Quesenberry","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","12284","  3"
"2014-15","Spring","CS","2974","Independent Study","Ribbens","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","12284","  3"
"2014-15","Spring","CS","4414","Issues in Scientific Computing","Onufriev","3.2","37.5","12.5","37.5","0","0","0","0","0","0","0","0","12.5","0","8","12300","  3"
"2014-15","Spring","CS","6724","TS:Service Design","Perez-Quinonez","3.88","75","12.5","12.5","0","0","0","0","0","0","0","0","0","0","8","12338","  3"
"2015-16","Fall","CS","5744","Software Design and Quality","Pettit","3.91","87.5","0","12.5","0","0","0","0","0","0","0","0","0","0","8","86849","  3"
"2015-16","Fall","CS","5214","Mod & Eval Comp Sys","Chen","3.75","62.5","12.5","12.5","12.5","0","0","0","0","0","0","0","0","0","8","87219","  3"
"2015-16","Fall","CS","5560","Fundamentals of Info Security","Park","3.04","12.5","12.5","37.5","25","0","0","0","0","0","0","12.5","0","0","8","88891","  3"
"2015-16","Fall","CS","5984","SS:Urban Computing","Ramakrishnan","3.75","50","25","25","0","0","0","0","0","0","0","0","0","0","8","89553","  3"
"2015-16","Fall","CS","5984","SS: Urban Computing","Ramakrishnan","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","89555","  3"
"2015-16","Spring","CS","4654","Intermed Data Analytics & ML","Davanloo Tajbakhsh","2.54","12.5","12.5","12.5","12.5","0","12.5","12.5","0","12.5","0","12.5","0","1","8","12543","  3"
"2015-16","Spring","CS","5714","Usability Engineering","Gabbard","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","12568","  3"
"2015-16","Spring","CS","6424","PGMs and Structured Prediction","Huang","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","19519","  3"
"2015-16","Spring","CS","2114","Softw Des & Data Structures","Ellis","2.76","25","12.5","12.5","0","25","0","0","12.5","0","0","0","12.5","1","8","20419","  3"
"2016-17","Fall","CS","2974","Independent Study","Back","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82459","  3"
"2016-17","Fall","CS","2974","Independent Study","Lee","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82459","  3"
"2016-17","Fall","CS","2974","Independent Study","McQuain","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82459","  3"
"2016-17","Fall","CS","2974","Independent Study","Monti","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82459","  3"
"2016-17","Fall","CS","3654","Intro Data Analytics & Visual","Sengupta","2.89","37.5","37.5","0","0","0","0","0","0","0","0","0","25","0","8","82469","  3"
"2016-17","Fall","CS","6724","TS:Critical & Cultural Comp","Kelliher","3.63","50","25","12.5","0","0","12.5","0","0","0","0","0","0","0","8","82536","  3"
"2016-17","Fall","CS","3984","SS: Cloud Software Develop","Back","3.46","12.5","37.5","25","25","0","0","0","0","0","0","0","0","3","8","89081","  3"
"2016-17","Spring","CS","6724","TS:Technology on the Trail","McCrickard","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","12680","  3"
"2017-18","Fall","CS","4974","Independent Study","Huang","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","82590","  3"
"2017-18","Fall","CS","6724","TS: Investigative Technologies","Luther","3.8","50","37.5","12.5","0","0","0","0","0","0","0","0","0","0","8","82643","  3"
"2017-18","Fall","CS","3824","Intro Comp Bio Bioinformatics","Zhang","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","1","8","89358","  3"
"2017-18","Spring","CS","5504","Computer Architecture","Jian","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","19964","  3"
"2018-19","Fall","CS","5045","Computation for Life Sciences","Heath","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","82759","  3"
"2018-19","Fall","CS","6724","TS:Critical & Cultural Comp.","Kelliher","3.91","87.5","0","12.5","0","0","0","0","0","0","0","0","0","0","8","91093","  3"
"2018-19","Spring","CS","5560","Fundamentals of Info Security","Lou","3.67","50","25","12.5","0","12.5","0","0","0","0","0","0","0","0","8","12874","  3"
"2018-19","Spring","CS","6724","Collab, Creativity & Comp","Lee","3.76","37.5","50","12.5","0","0","0","0","0","0","0","0","0","0","8","12957","  3"
"2019-20","Fall","CS","5525","Data Analytics","Gramacy","3.13","12.5","12.5","12.5","50","0","0","12.5","0","0","0","0","0","0","8","82909","  3"
"2019-20","Spring","CS","5486","Numer Analy and Softw","Lattimer","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","13141","  3"
"2019-20","Spring","CS","5714","Usability Engineering","Gabbard","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","13158","  3"
"2019-20","Spring","CS","6204","TS: Systems Security Seminar","Hicks","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","13231","  3"
"2019-20","Spring","CS","6724","TS: Human-AI Interaction","Luther","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","13238","  3"
"2019-20","Spring","CS","4104","Data and Algorithm Analysis","Raghvendra","3.46","50","12.5","0","25","0","0","12.5","0","0","0","0","0","0","8","19684","  3"
"2020-21","Fall","CS","4984","SS:Compet Problem Solving II","Back","4","100","0","0","0","0","0","0","0","0","0","0","0","0","8","91936","  3"
"2020-21","Fall","CS","6724","TS:Part Welbeing Undrserv Comm","Kelliher","3.92","75","25","0","0","0","0","0","0","0","0","0","0","0","8","92028","  3"
"2020-21","Spring","CS","2304","TS: Python Programming","Lohani","3.73","79.2","4.2","12.5","0","0","0","0","0","0","0","0","4.2","0","24","13098","  1"
"2020-21","Spring","CS","4504","Computer Organization","Zeng","2.79","25","12.5","25","12.5","0","0","0","0","0","12.5","0","12.5","2","8","20489","  3"
"2020-21","Spring","CS","6704","AT: Software Eng Resea","Meng","3.89","62.5","37.5","0","0","0","0","0","0","0","0","0","0","0","8","20538","  3"
"2021-22","Fall","CS","5734","Soc Comp & Comp Support Coop","Lee","3.85","50","50","0","0","0","0","0","0","0","0","0","0","0","8","91305","  3"
"2021-22","Fall","CS","4164","Future of Security","Brantly","3.41","62.5","0","12.5","0","0","0","25","0","0","0","0","0","0","8","91987","  3"
"2021-22","Spring","CS","5046","Computation for Data Sciences","Zhang","3.5","87.5","0","0","0","0","0","0","0","0","0","0","12.5","0","8","13411","  3"
"2021-22","Spring","CS","6604","TS: Quantum Information Theory","Sikora","3.75","75","0","0","25","0","0","0","0","0","0","0","0","0","8","13508","  3"
"2017-18","Fall","CS","2304","Self Study Prog Sys","Charles","3.56","84","0","4","0","0","0","0","4","0","0","0","8","1","25","89922","  1"
"2020-21","Spring","CS","2304","TS: Intro to Data Manage & SQL","Charles","3.47","56","16","8","0","8","0","8","0","0","0","0","4","6","25","13097","  1"
"2012-13","Fall","CS","2974","Independent Study","Cameron","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","91979","  2"
"2012-13","Fall","CS","2974","Independent Study","Henderson","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","91979","  2"
"2012-13","Fall","CS","2974","Independent Study","Long","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","91979","  2"
"2012-13","Fall","CS","2974","Independent Study","McQuain","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","91979","  2"
"2012-13","Fall","CS","2974","Independent Study","Ribbens","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","91979","  2"
"2018-19","Spring","CS","2304","Docker Containerization","Irwin","3.8","84.6","3.8","0","3.8","0","0","7.7","0","0","0","0","0","2","26","12787","  1"
"2021-22","Spring","CS","2304","TS: Prog Sys Data Manage & SQL","Charles","2.94","38.5","7.7","7.7","15.4","3.8","0","11.5","3.8","0","0","0","11.5","4","26","13223","  1"
"2012-13","Fall","CS","5510","Multiprocessor Programming","Wang","3.6","55.6","22.2","11.1","0","0","0","0","11.1","0","0","0","0","0","9","92015","  3"
"2012-13","Fall","CS","5525","Data Analytics","Lu","3.71","33.3","44.4","22.2","0","0","0","0","0","0","0","0","0","0","9","98106","  3"
"2012-13","Fall","CS","5984","SS: Network Security","Lou","3.49","22.2","33.3","22.2","11.1","11.1","0","0","0","0","0","0","0","0","9","98582","  3"
"2013-14","Fall","CS","6204","Adv Tpcs Systems:Wireless Sec","Lou","3.82","55.6","33.3","11.1","0","0","0","0","0","0","0","0","0","0","9","98525","  3"
"2013-14","Fall","CS","5304","Trans Design and Con","Jung","3.46","0","55.6","22.2","22.2","0","0","0","0","0","0","0","0","0","9","98942","  3"
"2013-14","Spring","CS","2304","Self Study Prog Sys","Monti","3.58","77.8","0","7.4","7.4","0","0","0","0","0","0","0","7.4","1","27","12229","  1"
"2013-14","Spring","CS","5244","Internet Software","Oliva","2.86","33.3","0","0","22.2","22.2","11.1","0","0","0","0","0","11.1","0","9","16805","  3"
"2013-14","Spring","CS","6604","Adv TS: Data & Info: Sptl Dtbs","Lu","3.6","33.3","44.4","11.1","0","0","11.1","0","0","0","0","0","0","0","9","19941","  3"
"2014-15","Fall","CS","4784","Human-Computer Interact Capstn","Gracanin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","82166","  3"
"2014-15","Fall","CS","5485","Numer Analy and Softw","Sandu","3.97","88.9","11.1","0","0","0","0","0","0","0","0","0","0","0","9","82179","  3"
"2015-16","Fall","CS","6724","TS:Crowdsourcing & Human Comp","Luther","3.83","44.4","55.6","0","0","0","0","0","0","0","0","0","0","0","9","88825","  3"
"2015-16","Fall","CS","4984","SS:Natural Language Processing","Rozovskaya","3.46","22.2","33.3","11.1","22.2","11.1","0","0","0","0","0","0","0","2","9","89027","  3"
"2015-16","Spring","CS","5244","Internet Software","Oliva","3.81","77.8","0","11.1","11.1","0","0","0","0","0","0","0","0","0","9","12555","  3"
"2015-16","Spring","CS","6724","TS:User Interfc for Built Envs","Gracanin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","19521","  3"
"2016-17","Fall","CS","3824","Intro Comp Bio Bioinformatics","Zhang","3.49","66.7","22.2","0","0","0","0","0","0","0","0","0","11.1","0","9","82475","  3"
"2016-17","Fall","CS","6704","TS: Software Eng Automation","Servant Cortes","3.97","88.9","11.1","0","0","0","0","0","0","0","0","0","0","0","9","88625","  3"
"2016-17","Fall","CS","6824","TS: Computing the Brain","Murali","3.7","44.4","22.2","33.3","0","0","0","0","0","0","0","0","0","0","9","88626","  3"
"2016-17","Spring","CS","4304","Compiler Design","Jung","3.52","33.3","33.3","11.1","11.1","0","11.1","0","0","0","0","0","0","0","9","18156","  3"
"2016-17","Spring","CS","6824","TS: Computational Genomics","Zhang","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","18669","  3"
"2016-17","Spring","CS","6104","TS:Geometric Optimization","Raghvendra","3.79","44.4","44.4","11.1","0","0","0","0","0","0","0","0","0","0","9","19452","  3"
"2017-18","Fall","CS","3654","Intro Data Analytics & Visual","Sengupta","3.44","77.8","0","0","0","0","11.1","0","0","0","0","11.1","0","0","9","82569","  3"
"2017-18","Fall","CS","5204","Operating Systems","Butt","3.92","88.9","0","11.1","0","0","0","0","0","0","0","0","0","0","9","82597","  3"
"2017-18","Fall","CS","5510","Multiprocessor Programming","Lee","3.32","22.2","0","44.4","22.2","11.1","0","0","0","0","0","0","0","0","9","82604","  3"
"2017-18","Fall","CS","5834","Intro to Urban Computing","Ramakrishnan","3.79","44.4","44.4","11.1","0","0","0","0","0","0","0","0","0","0","9","88950","  3"
"2017-18","Fall","CS","5045","Computation for Life Sciences","Zhang","3.93","77.8","22.2","0","0","0","0","0","0","0","0","0","0","0","9","89357","  3"
"2017-18","Fall","CS","4984","SS: Competitive Learning II","Back","3.92","88.9","0","11.1","0","0","0","0","0","0","0","0","0","0","9","90189","  3"
"2018-19","Fall","CS","2304","Self Study Prog Sys","Charles","3.67","74.1","0","3.7","7.4","7.4","3.7","3.7","0","0","0","0","0","6","27","82687","  1"
"2018-19","Fall","CS","3414","Numerical Methods","Watson","3.22","33.3","11.1","11.1","22.2","0","0","22.2","0","0","0","0","0","0","9","82710","  3"
"2018-19","Fall","CS","5834","Intro to Urban Computing","Reddy","3.74","66.7","11.1","11.1","0","11.1","0","0","0","0","0","0","0","0","9","82787","  3"
"2018-19","Fall","CS","4984","SS: Modern C++ Programming","Back","4","100","0","0","0","0","0","0","0","0","0","0","0","2","9","91102","  3"
"2018-19","Spring","CS","5526","Data Analytics","Reddy","3.78","55.6","22.2","22.2","0","0","0","0","0","0","0","0","0","0","9","12873","  3"
"2018-19","Spring","CS","4304","Compiler Design","Jung","3.52","33.3","33.3","11.1","11.1","0","11.1","0","0","0","0","0","0","2","9","19513","  3"
"2019-20","Fall","CS","3414","Numerical Methods","Watson","2.56","22.2","11.1","11.1","22.2","0","0","11.1","0","0","0","0","22.2","1","9","82823","  3"
"2019-20","Fall","CS","4234","Parallel Computation","Sandu","3.04","44.4","0","0","22.2","11.1","0","0","11.1","0","11.1","0","0","0","9","82839","  3"
"2019-20","Spring","CS","5854","Computational Systems Biology","Murali","3.52","22.2","33.3","22.2","22.2","0","0","0","0","0","0","0","0","0","9","19689","  3"
"2020-21","Spring","CS","5040","Intermed Data Struct/Algorithm","Edmison","3.19","55.6","11.1","0","0","11.1","11.1","0","0","0","0","0","11.1","0","9","13283","  3"
"2021-22","Fall","CS","5214","Mod & Eval Comp Sys","Chen","3.86","66.7","22.2","11.1","0","0","0","0","0","0","0","0","0","0","9","83206","  3"
"2021-22","Fall","CS","3714","Mobile Software Development","Esakia","3.97","88.9","11.1","0","0","0","0","0","0","0","0","0","0","3","9","92079","  3"
"2021-22","Spring","CS","4504","Computer Organization","Feng","2.44","33.3","0","0","11.1","0","11.1","11.1","11.1","0","11.1","0","11.1","0","9","13303","  3"
"2021-22","Spring","CS","6204","TS: Systems Security Seminar","Hicks","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","20450","  3"
"2021-22","Spring","CS","5526","Data Analytics","Deng","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","21481","  3"
"2013-14","Fall","CS","4994","Undergraduate Research","Arthur","3.98","88.9","11.1","0","0","0","0","0","0","0","0","0","0","0","9","92107","  2"
"2013-14","Fall","CS","4994","Undergraduate Research","Balci","3.98","88.9","11.1","0","0","0","0","0","0","0","0","0","0","0","9","92107","  2"
